pretty_formula,material_id,num_atoms,Li_voltage,Na_voltage,cif
LiZn2(SbO3)4,mp-1045304,19,-2.367823023712499,-0.1074645305469506,"# generated using pymatgen
data_LiZn2(SbO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.32122818
_cell_length_b   5.47027919
_cell_length_c   7.71356299
_cell_angle_alpha   90.50014897
_cell_angle_beta   89.73660657
_cell_angle_gamma   89.81645024
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn2(SbO3)4
_chemical_formula_sum   'Li1 Zn2 Sb4 O12'
_cell_volume   224.51894047
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50145598  0.49711480  0.75823090  1
  Zn  Zn1  1  0.50984750  0.53898296  0.26998259  1
  Zn  Zn2  1  1.00032085  -0.04382458  0.77323371  1
  Sb  Sb3  1  0.50100133  0.01010207  0.00675377  1
  Sb  Sb4  1  0.00248684  0.50875192  0.00649634  1
  Sb  Sb5  1  0.99857684  0.47759697  0.50139383  1
  Sb  Sb6  1  0.49835295  0.98318969  0.49937712  1
  O  O7  1  0.67483345  0.29434779  0.43684868  1
  O  O8  1  0.16862603  0.15538724  0.56864955  1
  O  O9  1  0.83109470  0.83672049  0.03475079  1
  O  O10  1  0.30196648  0.71515159  0.92291604  1
  O  O11  1  0.31762415  0.66523303  0.55986433  1
  O  O12  1  0.78967850  0.76268255  0.42435018  1
  O  O13  1  0.19285214  0.20701972  0.92848928  1
  O  O14  1  0.66401942  0.34639463  0.06188472  1
  O  O15  1  0.13791508  0.45160456  0.25174037  1
  O  O16  1  0.62861407  0.04813120  0.74756373  1
  O  O17  1  0.39603512  0.91946668  0.24863609  1
  O  O18  1  0.88188157  0.55458071  0.74872399  1
"
Sr2LiTiO4,mp-5532,8,2.413484196746478,3.759424678008264,"# generated using pymatgen
data_Sr2LiTiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96412649
_cell_length_b   3.96412492
_cell_length_c   7.16421925
_cell_angle_alpha   106.05184129
_cell_angle_beta   106.05184276
_cell_angle_gamma   90.03299587
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiTiO4
_chemical_formula_sum   'Sr2 Li1 Ti1 O4'
_cell_volume   103.61085188
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.62772379  0.62772516  0.25544220  1
  Sr  Sr1  1  0.37227481  0.37227606  0.74455794  1
  Li  Li2  1  0.25001072  0.74998872  0.49999970  1
  Ti  Ti3  1  -0.00000130  0.00000287  0.00000082  1
  O  O4  1  0.82590033  0.82590681  0.65181478  1
  O  O5  1  0.17409366  0.17410025  0.34818641  1
  O  O6  1  1.00158897  0.50159108  1.00317593  1
  O  O7  1  0.49840901  -0.00159094  -0.00317775  1
"
LiCo6O7F5,mp-849290,19,-3.3027175854800914,-0.4245009506538384,"# generated using pymatgen
data_LiCo6O7F5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94524561
_cell_length_b   7.58695969
_cell_length_c   5.56122188
_cell_angle_alpha   97.55102428
_cell_angle_beta   99.63018948
_cell_angle_gamma   81.79296650
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo6O7F5
_chemical_formula_sum   'Li1 Co6 O7 F5'
_cell_volume   202.36653840
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49747123  0.86043559  0.82232514  1
  Co  Co1  1  0.58555614  0.02206911  0.43178533  1
  Co  Co2  1  0.49099541  0.32237687  0.83746319  1
  Co  Co3  1  0.47345760  0.65301923  0.18898934  1
  Co  Co4  1  0.98906945  0.64954922  0.66576962  1
  Co  Co5  1  0.00274941  0.31941291  0.32661017  1
  Co  Co6  1  0.99355378  -0.00489834  1.00040105  1
  O  O7  1  0.84826188  0.08846397  0.28551142  1
  O  O8  1  0.66427179  0.75848671  0.48526193  1
  O  O9  1  0.67340132  0.08464183  0.80094750  1
  O  O10  1  0.67686201  0.42287309  0.14038992  1
  O  O11  1  0.31133086  0.56413936  0.86626859  1
  O  O12  1  0.32833832  0.23597376  0.51988150  1
  O  O13  1  0.33625469  0.89697929  0.16609807  1
  F  F14  1  0.83561215  0.41921613  0.63015219  1
  F  F15  1  0.82785637  0.75220986  0.97230520  1
  F  F16  1  0.17187936  0.23221683  0.02394068  1
  F  F17  1  0.13284204  0.89120397  0.69956521  1
  F  F18  1  0.16022817  0.56377659  0.36252494  1
"
Li2FeO2,mp-1062652,20,-2.384231944000585,0.3715679710313786,"# generated using pymatgen
data_Li2FeO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26084013
_cell_length_b   6.28234415
_cell_length_c   5.64730609
_cell_angle_alpha   93.70774988
_cell_angle_beta   91.34708570
_cell_angle_gamma   92.51471589
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2FeO2
_chemical_formula_sum   'Li8 Fe4 O8'
_cell_volume   186.01074582
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.63621494  0.24820536  0.16533943  1
  Li  Li1  1  0.63555334  0.49887771  0.66510724  1
  Li  Li2  1  0.63636242  0.74901865  0.16631892  1
  Li  Li3  1  0.63546024  0.99808119  0.66588588  1
  Li  Li4  1  0.36458413  0.25157019  0.83418759  1
  Li  Li5  1  0.36361636  0.50103727  0.33392906  1
  Li  Li6  1  0.36445218  0.75091432  0.83513436  1
  Li  Li7  1  0.36376098  0.00193248  0.33481655  1
  Fe  Fe8  1  0.00081204  0.99975894  0.99978020  1
  Fe  Fe9  1  0.99912685  0.25033710  0.50011932  1
  Fe  Fe10  1  0.99967506  0.49974374  0.99992660  1
  Fe  Fe11  1  0.00039411  0.75028539  0.49991933  1
  O  O12  1  0.24519243  0.23802906  0.15847218  1
  O  O13  1  0.24521546  0.48812241  0.65879858  1
  O  O14  1  0.24467030  0.73812858  0.15901718  1
  O  O15  1  0.24505571  0.98791173  0.65935320  1
  O  O16  1  0.75500694  0.26196643  0.84061158  1
  O  O17  1  0.75527175  0.51199651  0.34100559  1
  O  O18  1  0.75481352  0.76176896  0.84123557  1
  O  O19  1  0.75476022  0.01211297  0.34144261  1
"
Cs2LiMnF6,mp-557912,10,-3.0190404843448304,-1.234929570038604,"# generated using pymatgen
data_Cs2LiMnF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.18788689
_cell_length_b   6.18704883
_cell_length_c   6.18715531
_cell_angle_alpha   115.50955591
_cell_angle_beta   115.51320897
_cell_angle_gamma   97.96264311
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2LiMnF6
_chemical_formula_sum   'Cs2 Li1 Mn1 F6'
_cell_volume   177.01136969
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.74885073  0.25001269  0.49881457  1
  Cs  Cs1  1  0.25114557  0.74996370  0.50115707  1
  Li  Li2  1  0.49999957  0.50001241  0.00001165  1
  Mn  Mn3  1  -0.00000962  0.00000008  -0.00000639  1
  F  F4  1  0.72422621  0.72579594  -0.00156899  1
  F  F5  1  0.27577812  0.27420540  0.00157454  1
  F  F6  1  0.79682688  0.79679875  0.59289730  1
  F  F7  1  0.79526179  0.20224749  0.00004693  1
  F  F8  1  0.20480195  0.20481234  0.40707574  1
  F  F9  1  0.20311866  0.79615121  -0.00000253  1
"
Li2Mo(PO4)2,mp-1101509,13,-3.1560057591556285,-0.9382047737434522,"# generated using pymatgen
data_Li2Mo(PO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94367756
_cell_length_b   4.94367751
_cell_length_c   7.43665460
_cell_angle_alpha   90.00000326
_cell_angle_beta   89.99999817
_cell_angle_gamma   119.99999852
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Mo(PO4)2
_chemical_formula_sum   'Li2 Mo1 P2 O8'
_cell_volume   157.40137394
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33333317  0.66666686  0.18746380  1
  Li  Li1  1  0.66666683  0.33333315  0.81259063  1
  Mo  Mo2  1  0.00000008  0.00000003  0.49994871  1
  P  P3  1  0.33333332  0.66666665  0.74018571  1
  P  P4  1  0.66666664  0.33333332  0.26004703  1
  O  O5  1  0.04622981  0.68790811  0.66437196  1
  O  O6  1  0.31209178  0.35832167  0.66437213  1
  O  O7  1  0.66666683  0.33333319  0.05993019  1
  O  O8  1  0.64167822  0.95377028  0.66437203  1
  O  O9  1  0.68764632  0.64184647  0.33548588  1
  O  O10  1  0.95420022  0.31235375  0.33548605  1
  O  O11  1  0.33333313  0.66666682  0.94025994  1
  O  O12  1  0.35815366  0.04579971  0.33548594  1
"
LiCaTi4O8,mp-1443685,14,-0.4560808133243155,2.0678801452324205,"# generated using pymatgen
data_LiCaTi4O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.44864513
_cell_length_b   7.45053713
_cell_length_c   9.49307012
_cell_angle_alpha   51.34147585
_cell_angle_beta   51.36901323
_cell_angle_gamma   23.19499152
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCaTi4O8
_chemical_formula_sum   'Li1 Ca1 Ti4 O8'
_cell_volume   159.86636477
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.63704567  0.63609559  0.85772797  1
  Li  Li1  1  0.32275520  0.31174155  0.16764871  1
  Ti  Ti2  1  0.36723513  0.36729832  0.81779828  1
  Ti  Ti3  1  0.85983198  0.86190977  0.46473544  1
  Ti  Ti4  1  0.14544553  0.15271464  0.51874656  1
  Ti  Ti5  1  0.64519550  0.64264998  0.17722157  1
  O  O6  1  0.14182583  0.13861756  0.32325693  1
  O  O7  1  0.53686083  0.54231209  0.69250213  1
  O  O8  1  0.47161166  0.47449176  0.31007475  1
  O  O9  1  0.86045205  0.86169981  0.67929488  1
  O  O10  1  0.83008947  0.82768068  1.00323561  1
  O  O11  1  0.22955961  0.23007185  0.62768228  1
  O  O12  1  0.17218302  0.17034049  0.00098380  1
  O  O13  1  0.77990855  0.78237581  0.35909114  1
"
Li3Mn2FeO6,mp-754962,12,-3.0727037381290074,-0.7180532698626241,"# generated using pymatgen
data_Li3Mn2FeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.54621459
_cell_length_b   6.54621451
_cell_length_c   6.08377829
_cell_angle_alpha   76.65716621
_cell_angle_beta   76.65716662
_cell_angle_gamma   27.03988624
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Mn2FeO6
_chemical_formula_sum   'Li3 Mn2 Fe1 O6'
_cell_volume   115.13354485
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.06702648  0.06702648  0.00000002  1
  Li  Li1  1  0.70822356  0.62939062  0.65562808  1
  Li  Li2  1  0.37060944  0.29177644  0.34437190  1
  Mn  Mn3  1  0.65524152  0.68204612  0.16990972  1
  Mn  Mn4  1  0.31795381  0.34475848  0.83009017  1
  Fe  Fe5  1  0.02399122  -0.02399117  0.49999993  1
  O  O6  1  0.21773326  0.10663966  0.41390795  1
  O  O7  1  0.74514732  0.90889221  0.07056309  1
  O  O8  1  0.89336030  0.78226670  0.58609216  1
  O  O9  1  0.51396412  0.47030607  0.73571266  1
  O  O10  1  0.52969394  0.48603587  0.26428737  1
  O  O11  1  0.09110789  0.25485262  0.92943691  1
"
LiV4(O2F)4,mp-778616,17,-3.2043850611804556,-1.2152119959190504,"# generated using pymatgen
data_LiV4(O2F)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14150690
_cell_length_b   9.32862928
_cell_length_c   5.15977172
_cell_angle_alpha   105.48710348
_cell_angle_beta   119.59552304
_cell_angle_gamma   74.36717252
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4(O2F)4
_chemical_formula_sum   'Li1 V4 O8 F4'
_cell_volume   204.56313419
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.13463350  0.56612707  0.86278157  1
  V  V1  1  -0.01765284  0.98879776  0.99655096  1
  V  V2  1  0.70573162  0.74865662  0.24872040  1
  V  V3  1  0.51574187  0.49274853  0.55528367  1
  V  V4  1  0.27714150  0.22954793  0.76958717  1
  O  O5  1  0.39462078  0.87981270  0.21509749  1
  O  O6  1  0.81247082  0.87338736  0.04024143  1
  O  O7  1  0.29023999  0.38651391  0.54979202  1
  O  O8  1  0.72997569  0.63623559  0.47541773  1
  O  O9  1  0.20030912  0.13434370  0.94913212  1
  O  O10  1  0.51839604  0.63077099  0.87866134  1
  O  O11  1  0.61307126  0.13157696  0.78669313  1
  O  O12  1  0.86848508  0.39060043  0.70340573  1
  F  F13  1  0.12971229  0.62628233  0.25971096  1
  F  F14  1  0.02457502  0.13777058  0.37095427  1
  F  F15  1  0.44406982  0.38896492  0.11126167  1
  F  F16  1  0.98347845  0.87591960  0.61420836  1
"
LiFe2Cu6SnS8,mp-651268,18,-0.6420041512607169,2.104992142836762,"# generated using pymatgen
data_LiFe2Cu6SnS8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40949890
_cell_length_b   7.73364714
_cell_length_c   7.73131240
_cell_angle_alpha   88.22374977
_cell_angle_beta   90.19957326
_cell_angle_gamma   89.82749104
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe2Cu6SnS8
_chemical_formula_sum   'Li1 Fe2 Cu6 Sn1 S8'
_cell_volume   323.28170827
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  1.00003203  0.73876485  0.73820824  1
  Fe  Fe1  1  0.50028744  0.49257714  0.49275894  1
  Fe  Fe2  1  1.00014754  0.48915921  0.48946048  1
  Cu  Cu3  1  0.50003416  0.73955738  0.73974252  1
  Cu  Cu4  1  0.95259807  0.05047985  0.50389542  1
  Cu  Cu5  1  0.50612922  0.74801897  0.24678448  1
  Cu  Cu6  1  0.50017845  0.24899440  0.24904242  1
  Cu  Cu7  1  0.49413986  0.24682119  0.74834236  1
  Cu  Cu8  1  0.04574072  0.50375297  0.04882143  1
  Sn  Sn9  1  0.00017634  0.01385199  0.01396347  1
  S  S10  1  0.73686257  0.99502196  0.74711308  1
  S  S11  1  0.73042353  -0.00176843  0.26676240  1
  S  S12  1  0.26947377  0.26687672  -0.00164100  1
  S  S13  1  0.74594438  0.49812319  0.25218067  1
  S  S14  1  0.25091347  0.73055360  0.49020844  1
  S  S15  1  0.25441926  0.25211716  0.49821955  1
  S  S16  1  0.26287824  0.74687262  0.99503456  1
  S  S17  1  0.74961994  0.49022523  0.73110355  1
"
LiLaCrWO6,mp-1040819,10,-1.5632347058414195,0.280644408385454,"# generated using pymatgen
data_LiLaCrWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47860396
_cell_length_b   5.61858337
_cell_length_c   5.52657294
_cell_angle_alpha   59.91211313
_cell_angle_beta   118.77914982
_cell_angle_gamma   88.85495326
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLaCrWO6
_chemical_formula_sum   'Li1 La1 Cr1 W1 O6'
_cell_volume   121.11289278
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.76377256  0.25427370  0.50291049  1
  Li  Li1  1  0.25175493  0.87366936  0.49810392  1
  Cr  Cr2  1  0.99732353  0.50655038  0.99263182  1
  W  W3  1  0.50484506  -0.00091790  0.00909271  1
  O  O4  1  0.33763803  0.23811516  0.49838360  1
  O  O5  1  0.21920051  0.29542853  0.91393429  1
  O  O6  1  0.77597689  0.70443820  0.08000066  1
  O  O7  1  0.19285734  0.80862959  0.88683525  1
  O  O8  1  0.82148129  0.18251211  0.11734807  1
  O  O9  1  0.64538186  0.74061683  0.50117022  1
"
LiLaFeSbO6,mp-1043995,20,-4.141507048523304,-2.263179310639204,"# generated using pymatgen
data_LiLaFeSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.49100796
_cell_length_b   7.87067000
_cell_length_c   5.65512639
_cell_angle_alpha   90.02136626
_cell_angle_beta   89.98423050
_cell_angle_gamma   89.95858277
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLaFeSbO6
_chemical_formula_sum   'Li2 La2 Fe2 Sb2 O12'
_cell_volume   244.40266245
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.48546043  0.25217289  0.39724584  1
  Li  Li1  1  -0.01358794  0.75062624  1.10026976  1
  La  La2  1  0.98612506  0.24961871  0.04022639  1
  La  La3  1  0.48746775  0.75015920  0.45949817  1
  Fe  Fe4  1  0.49694023  0.50370346  -0.01223846  1
  Fe  Fe5  1  0.99784731  1.00352024  0.51219381  1
  Sb  Sb6  1  -0.00041235  0.49655417  0.50944165  1
  Sb  Sb7  1  0.49921229  0.99649248  0.99083909  1
  O  O8  1  0.60257682  0.75185543  0.02417188  1
  O  O9  1  0.10252245  0.25179272  0.47589312  1
  O  O10  1  0.20983161  0.94943116  0.20229430  1
  O  O11  1  0.71057426  0.44976559  0.29791916  1
  O  O12  1  0.20666720  0.54772155  0.21440708  1
  O  O13  1  0.70593826  0.04780524  0.28610666  1
  O  O14  1  0.92159178  0.74743882  0.48713802  1
  O  O15  1  0.42084644  0.24748422  1.01329914  1
  O  O16  1  0.29277943  0.54300568  0.70759020  1
  O  O17  1  0.79226738  0.04256759  0.79243111  1
  O  O18  1  0.29694480  0.95891596  0.70552380  1
  O  O19  1  0.79840965  0.45936761  0.79575030  1
"
LiZn(NiO2)4,mp-1048812,14,-3.1564973782657217,-0.8018784607246534,"# generated using pymatgen
data_LiZn(NiO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.14183293
_cell_length_b   7.13956782
_cell_length_c   9.25034962
_cell_angle_alpha   50.71770375
_cell_angle_beta   50.72207031
_cell_angle_gamma   23.50049211
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn(NiO2)4
_chemical_formula_sum   'Li1 Zn1 Ni4 O8'
_cell_volume   143.46460717
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.67468796  0.67382883  0.30704273  1
  Zn  Zn1  1  0.33211672  0.33133548  0.68265746  1
  Ni  Ni2  1  0.35999369  0.35947967  0.96428925  1
  Ni  Ni3  1  0.84829495  0.84818790  0.31901890  1
  Ni  Ni4  1  0.14276291  0.14573477  0.68566387  1
  Ni  Ni5  1  0.63832798  0.63639490  0.04553381  1
  O  O6  1  0.13261080  0.13090960  0.91470512  1
  O  O7  1  0.53148834  0.53557661  0.75105729  1
  O  O8  1  0.45963828  0.45786282  0.25449376  1
  O  O9  1  0.86368932  0.86405271  0.09517651  1
  O  O10  1  0.83319678  0.83419432  0.83530001  1
  O  O11  1  0.22227840  0.22526155  0.41262744  1
  O  O12  1  0.17028839  0.16901456  0.15467634  1
  O  O13  1  0.79062545  0.78816633  0.57775746  1
"
LiFe5CuO8,mp-33300,15,-1.3924254368899893,1.310521117369829,"# generated using pymatgen
data_LiFe5CuO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.11218459
_cell_length_b   6.27057838
_cell_length_c   6.09023666
_cell_angle_alpha   60.43335386
_cell_angle_beta   58.83023060
_cell_angle_gamma   59.72062582
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe5CuO8
_chemical_formula_sum   'Li1 Fe5 Cu1 O8'
_cell_volume   163.71824472
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.16070309  0.56496985  0.18975028  1
  Fe  Fe1  1  0.96859750  0.05726465  0.96644703  1
  Fe  Fe2  1  0.12665274  0.63315610  0.62929040  1
  Fe  Fe3  1  0.62138232  0.13739728  0.61691638  1
  Fe  Fe4  1  0.62548042  0.63289822  0.13122877  1
  Fe  Fe5  1  0.62253965  0.63682830  0.62718842  1
  Cu  Cu6  1  0.24264460  0.16110687  0.19823289  1
  O  O7  1  0.39122034  0.40018424  0.38906002  1
  O  O8  1  0.37852602  0.40026836  0.84798792  1
  O  O9  1  0.39071490  0.82538329  0.40532223  1
  O  O10  1  0.84993938  0.39316056  0.38177034  1
  O  O11  1  0.39826877  0.86928133  0.87086723  1
  O  O12  1  0.85838797  0.43731358  0.85773438  1
  O  O13  1  0.87169128  0.86289680  0.39824076  1
  O  O14  1  0.85783394  0.87330567  0.86496299  1
"
LiV(CO3)2,mp-752541,10,-3.568044085418985,-1.6738987053229852,"# generated using pymatgen
data_LiV(CO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76820971
_cell_length_b   5.76820841
_cell_length_c   5.76820904
_cell_angle_alpha   48.00654933
_cell_angle_beta   48.00653843
_cell_angle_gamma   48.00654637
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV(CO3)2
_chemical_formula_sum   'Li1 V1 C2 O6'
_cell_volume   97.12291941
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000252  0.00000252  0.00000252  1
  V  V1  1  0.50001906  0.50001906  0.50001907  1
  C  C2  1  0.24492907  0.24492908  0.24492907  1
  C  C3  1  0.75508437  0.75508436  0.75508433  1
  O  O4  1  0.74246734  0.03705372  0.48461069  1
  O  O5  1  0.96296139  0.51531943  0.25755242  1
  O  O6  1  0.51531944  0.25755242  0.96296137  1
  O  O7  1  0.48461067  0.74246733  0.03705376  1
  O  O8  1  0.03705374  0.48461070  0.74246732  1
  O  O9  1  0.25755241  0.96296138  0.51531945  1
"
LiBi(PdO2)2,mp-25201,16,-3.5833229016421937,-0.9740883196189944,"# generated using pymatgen
data_LiBi(PdO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.98554998
_cell_length_b   6.98555059
_cell_length_c   4.41928814
_cell_angle_alpha   89.99999663
_cell_angle_beta   90.00000465
_cell_angle_gamma   89.99997687
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBi(PdO2)2
_chemical_formula_sum   'Li2 Bi2 Pd4 O8'
_cell_volume   215.65203709
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000002  -0.00000018  0.49999996  1
  Li  Li1  1  0.49999990  0.49999990  0.50000000  1
  Bi  Bi2  1  0.00000020  0.50000035  0.50778018  1
  Bi  Bi3  1  0.50000019  0.00000058  0.49221966  1
  Pd  Pd4  1  0.24949224  0.24949575  0.00000057  1
  Pd  Pd5  1  0.25050804  0.74949608  -0.00000105  1
  Pd  Pd6  1  0.75050920  0.75050344  0.00000161  1
  Pd  Pd7  1  0.74949050  0.25050340  -0.00000170  1
  O  O8  1  0.22548203  -0.00042910  0.76548302  1
  O  O9  1  0.00041883  0.77451809  0.23451784  1
  O  O10  1  0.77451797  0.00042934  0.76548293  1
  O  O11  1  0.27451782  0.49957089  0.23451718  1
  O  O12  1  -0.00041901  0.22548200  0.23451715  1
  O  O13  1  0.49958256  0.27451798  0.76548293  1
  O  O14  1  0.72548220  0.50042929  0.23451712  1
  O  O15  1  0.50041731  0.72548219  0.76548263  1
"
