pretty_formula,filename,num_atoms,host_energy,Li_energy,Na_energy,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,host_structure,Li_structure,Na_structure
Cr(NiO2)2,gen_957,,,,,,,,,,,,
Cr2Ni2O4F,gen_958,,,,,,,,,,,,
CrO,gen_959,,,,,,,,,,,,
LiFeCoO3,gen_96,12,-62.18438654548909,-72.6841439248538,-69.7879849624523,-6.218438654548909,-6.057011993737817,-5.815665413537691,0.30667868968235457,-0.21750079151839552,"# generated using pymatgen
data_FeCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15286227
_cell_length_b   5.04812283
_cell_length_c   5.14019386
_cell_angle_alpha   79.54715639
_cell_angle_beta   69.16754524
_cell_angle_gamma   59.30413438
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeCoO3
_chemical_formula_sum   'Fe2 Co2 O6'
_cell_volume   107.45768879
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe1  1  0.58459760  0.17351280  0.59776342  1.0
  Fe  Fe2  1  0.75764602  0.82732556  0.09777106  1.0
  Co  Co1  1  0.08928973  0.16407304  0.09774785  1.0
  Co  Co2  1  0.42085218  0.50094047  0.09778135  1.0
  O  O1  1  1.00585111  0.85454198  0.31332654  1.0
  O  O2  1  0.78637383  0.18318799  0.86131370  1.0
  O  O3  1  0.18687870  0.47445482  0.89196255  1.0
  O  O4  1  0.37304687  0.18328306  0.33425123  1.0
  O  O5  1  0.48232126  0.85448742  0.88218459  1.0
  O  O6  1  0.68127251  0.47451143  0.30361733  1.0
","# generated using pymatgen
data_LiFeCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21940646
_cell_length_b   5.18466575
_cell_length_c   5.18078640
_cell_angle_alpha   80.05836930
_cell_angle_beta   69.92593206
_cell_angle_gamma   59.76098977
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFeCoO3
_chemical_formula_sum   'Li2 Fe2 Co2 O6'
_cell_volume   113.76226659
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.92198589  0.49844694  0.59773822  1.0
  Li  Li2  1  0.25194103  0.83871825  0.59773362  1.0
  Fe  Fe1  1  0.58464549  0.17322639  0.59781168  1.0
  Fe  Fe2  1  0.75502301  0.83247002  0.09773872  1.0
  Co  Co1  1  0.08620827  0.17011980  0.09774773  1.0
  Co  Co2  1  0.41848246  0.50566231  0.09774874  1.0
  O  O1  1  0.98220634  0.84828261  0.33918924  1.0
  O  O2  1  0.82535622  0.15736886  0.84366177  1.0
  O  O3  1  0.17383640  0.49952688  0.85292454  1.0
  O  O4  1  0.35970272  0.15757532  0.35187086  1.0
  O  O5  1  0.51226432  0.84818372  0.85627035  1.0
  O  O6  1  0.66911399  0.49962322  0.34269178  1.0
","# generated using pymatgen
data_NaFeCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.44718656
_cell_length_b   5.37617527
_cell_length_c   5.33815485
_cell_angle_alpha   79.96834123
_cell_angle_beta   69.88582274
_cell_angle_gamma   59.55728334
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaFeCoO3
_chemical_formula_sum   'Na2 Fe2 Co2 O6'
_cell_volume   126.55594086
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.92400344  0.49457219  0.59774314  1.0
  Na  Na1  1  0.25543963  0.83166544  0.59776925  1.0
  Fe  Fe1  1  0.58887743  0.16482490  0.59775646  1.0
  Fe  Fe2  1  0.75069642  0.84116917  0.09775908  1.0
  Co  Co1  1  0.08497406  0.17259557  0.09774787  1.0
  Co  Co2  1  0.42124956  0.50005537  0.09776424  1.0
  O  O1  1  0.97486000  0.86544556  0.32290004  1.0
  O  O2  1  0.79844319  0.15701057  0.84759721  1.0
  O  O3  1  0.17531988  0.48971980  0.87927931  1.0
  O  O4  1  0.38710192  0.15700267  0.34793412  1.0
  O  O5  1  0.50230236  0.86543299  0.87259925  1.0
  O  O6  1  0.67749823  0.48971008  0.31627728  1.0
"
CrNiO2,gen_960,,,,,,,,,,,,
Cr3Co4CuO10,gen_961,,,,,,,,,,,,
VCr2FeNiO5,gen_962,,,,,,,,,,,,
LiCr4CoO8,gen_963,14,-95.59809981655559,-102.05650940910049,-100.44535114295711,-7.353699985888891,-7.289750672078606,-7.17466793878265,1.5152095925448963,0.8279513264015192,"# generated using pymatgen
data_Cr4CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.91543210
_cell_length_b   5.92727688
_cell_length_c   5.91832395
_cell_angle_alpha   119.53805836
_cell_angle_beta   89.73480834
_cell_angle_gamma   119.53849364
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr4CoO8
_chemical_formula_sum   'Cr4 Co1 O8'
_cell_volume   149.07888384
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.94207803  0.47272917  0.84157027  1.0
  Cr  Cr2  1  0.93866794  0.98251540  0.83815875  1.0
  Cr  Cr3  1  0.94703373  0.47845289  0.33169541  1.0
  Cr  Cr4  1  0.44851578  0.97686734  0.83320688  1.0
  Co  Co1  1  0.32066065  0.22754679  0.45941014  1.0
  O  O1  1  0.17612249  0.95111732  0.04919772  1.0
  O  O2  1  0.17800698  0.95345234  0.59715174  1.0
  O  O3  1  0.71228597  0.44249442  0.05461949  1.0
  O  O4  1  0.73104534  0.50410871  0.60408152  1.0
  O  O5  1  0.72554131  0.01271878  0.06793644  1.0
  O  O6  1  0.72558266  0.01169808  0.63097231  1.0
  O  O7  1  0.14932028  0.44367100  0.05465307  1.0
  O  O8  1  0.18302792  0.50173003  0.60218549  1.0
","# generated using pymatgen
data_LiCr4CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94396231
_cell_length_b   5.94343088
_cell_length_c   5.95340868
_cell_angle_alpha   119.83211862
_cell_angle_beta   89.99623696
_cell_angle_gamma   119.83325031
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr4CoO8
_chemical_formula_sum   'Li1 Cr4 Co1 O8'
_cell_volume   149.47200473
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.57135399  0.72761602  0.20890271  1.0
  Cr  Cr1  1  0.94467327  0.47418698  0.83557053  1.0
  Cr  Cr2  1  0.94466142  0.98110064  0.83556041  1.0
  Cr  Cr3  1  0.94462371  0.47415936  0.32872287  1.0
  Cr  Cr4  1  0.45151791  0.98111472  0.83557364  1.0
  Co  Co1  1  0.32167839  0.22723564  0.45793053  1.0
  O  O1  1  0.18406441  0.95324694  0.04875261  1.0
  O  O2  1  0.18428231  0.95367097  0.59460884  1.0
  O  O3  1  0.70813558  0.45142294  0.07042271  1.0
  O  O4  1  0.73129758  0.50199672  0.59614082  1.0
  O  O5  1  0.70966994  0.00373969  0.07190597  1.0
  O  O6  1  0.71002976  0.00442057  0.62224631  1.0
  O  O7  1  0.15813100  0.45092753  0.07015966  1.0
  O  O8  1  0.18567606  0.50162138  0.59595208  1.0
","# generated using pymatgen
data_NaCr4CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04027472
_cell_length_b   6.03907714
_cell_length_c   6.05217507
_cell_angle_alpha   119.79844542
_cell_angle_beta   89.99663229
_cell_angle_gamma   119.79648842
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr4CoO8
_chemical_formula_sum   'Na1 Cr4 Co1 O8'
_cell_volume   157.06292257
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.57031362  0.72861463  0.21147099  1.0
  Cr  Cr1  1  0.94482526  0.47447854  0.83536873  1.0
  Cr  Cr2  1  0.94486084  0.98075545  0.83536356  1.0
  Cr  Cr3  1  0.94454188  0.47394381  0.32833366  1.0
  Cr  Cr4  1  0.45158613  0.98113044  0.83555040  1.0
  Co  Co1  1  0.32155980  0.22733685  0.45816058  1.0
  O  O1  1  0.18381040  0.95244663  0.04781492  1.0
  O  O2  1  0.18402837  0.95269612  0.59443740  1.0
  O  O3  1  0.71421226  0.43903496  0.06374282  1.0
  O  O4  1  0.73217375  0.50261376  0.59621264  1.0
  O  O5  1  0.71608988  0.01577541  0.06543951  1.0
  O  O6  1  0.71703895  0.01760080  0.64150388  1.0
  O  O7  1  0.13916537  0.43767752  0.06302590  1.0
  O  O8  1  0.18558880  0.50235519  0.59602469  1.0
"
V2Ni2O7F,gen_964,,,,,,,,,,,,
LiCr2O4,gen_965,7,-43.282735279930165,-49.2861997850422,-48.44643028804861,-7.213789213321694,-7.040885683577457,-6.920918612578373,1.060264505112035,1.1443950081184453,"# generated using pymatgen
data_CrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.01246808
_cell_length_b   5.69102149
_cell_length_c   5.00361150
_cell_angle_alpha   115.66596498
_cell_angle_beta   90.01653676
_cell_angle_gamma   105.34800916
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrO2
_chemical_formula_sum   'Cr2 O4'
_cell_volume   73.90614699
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.05527783  0.94335473  0.30911315  1.0
  Cr  Cr2  1  0.56960962  0.97225065  0.81872274  1.0
  O  O1  1  0.16660814  0.15763878  0.73572751  1.0
  O  O2  1  0.96754183  0.77363605  0.88930912  1.0
  O  O3  1  0.65187862  0.14219066  0.23853945  1.0
  O  O4  1  0.46655928  0.75779840  0.39193671  1.0
","# generated using pymatgen
data_LiCr2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96160069
_cell_length_b   5.75159462
_cell_length_c   5.03791334
_cell_angle_alpha   115.14898781
_cell_angle_beta   90.76671884
_cell_angle_gamma   104.63228552
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2O4
_chemical_formula_sum   'Li1 Cr2 O4'
_cell_volume   74.44366034
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.31447953  0.46218578  0.56505667  1.0
  Cr  Cr1  1  0.05497383  0.92451420  0.30080393  1.0
  Cr  Cr2  1  0.56008706  0.98976619  0.82373572  1.0
  O  O1  1  0.17821522  0.17557752  0.74638411  1.0
  O  O2  1  0.95261047  0.75819129  0.85998717  1.0
  O  O3  1  0.66289228  0.14904398  0.24368737  1.0
  O  O4  1  0.46723246  0.74439578  0.40620332  1.0
","# generated using pymatgen
data_NaCr2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99971578
_cell_length_b   6.39241068
_cell_length_c   5.06458352
_cell_angle_alpha   114.39949298
_cell_angle_beta   91.02084451
_cell_angle_gamma   102.92993693
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr2O4
_chemical_formula_sum   'Na1 Cr2 O4'
_cell_volume   85.53179525
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.30802531  0.45719153  0.55887714  1.0
  Cr  Cr1  1  0.06000137  0.93651155  0.30593717  1.0
  Cr  Cr2  1  0.55652110  0.97846082  0.81948572  1.0
  O  O1  1  0.16633868  0.14755295  0.74747009  1.0
  O  O2  1  0.96599206  0.78171810  0.86952144  1.0
  O  O3  1  0.64905487  0.12884534  0.23657084  1.0
  O  O4  1  0.48455751  0.77339446  0.40799587  1.0
"
LiAl3NiSbO8,gen_966,14,-85.8251703916934,-89.3970302730109,-87.22851183459579,-6.601936183976416,-6.385502162357922,-6.2306079881854135,-1.3713401186825065,-2.615958557097612,"# generated using pymatgen
data_Al3NiSbO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81589761
_cell_length_b   4.71965369
_cell_length_c   5.74352273
_cell_angle_alpha   89.99308679
_cell_angle_beta   89.99536979
_cell_angle_gamma   92.87718421
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3NiSbO8
_chemical_formula_sum   'Al3 Ni1 Sb1 O8'
_cell_volume   130.38208182
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al1  1  0.00158606  0.74840736  0.43755877  1.0
  Al  Al2  1  0.50160034  0.74838384  0.18024226  1.0
  Al  Al3  1  0.50155601  0.74845013  0.69496117  1.0
  Ni  Ni1  1  0.00157608  0.24841705  0.43740820  1.0
  Sb  Sb1  1  0.00158855  0.24841894  0.93754632  1.0
  O  O1  1  0.68626831  0.93128447  0.43755724  1.0
  O  O2  1  0.83213263  0.49229397  0.19283049  1.0
  O  O3  1  0.17103875  0.00453921  0.19283701  1.0
  O  O4  1  0.33673623  0.52971206  0.93764107  1.0
  O  O5  1  0.83229108  0.49245449  0.68220691  1.0
  O  O6  1  0.17088185  0.00437584  0.68221158  1.0
  O  O7  1  0.66644818  0.96710751  0.93762129  1.0
  O  O8  1  0.31689067  0.56554884  0.43758446  1.0
","# generated using pymatgen
data_LiAl3NiSbO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.89813151
_cell_length_b   4.89240658
_cell_length_c   5.84750758
_cell_angle_alpha   89.98629842
_cell_angle_beta   89.99242357
_cell_angle_gamma   93.65098280
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAl3NiSbO8
_chemical_formula_sum   'Li1 Al3 Ni1 Sb1 O8'
_cell_volume   139.84322995
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.50189079  0.24863722  0.43700271  1.0
  Al  Al1  1  0.00160861  0.74842517  0.43785585  1.0
  Al  Al2  1  0.50161292  0.74848356  0.17643755  1.0
  Al  Al3  1  0.50152040  0.74854031  0.69855125  1.0
  Ni  Ni1  1  0.00176228  0.24843551  0.43810749  1.0
  Sb  Sb1  1  0.00157767  0.24844657  0.93800310  1.0
  O  O1  1  0.68886934  0.93476356  0.43733528  1.0
  O  O2  1  0.81638366  0.49811259  0.21379824  1.0
  O  O3  1  0.18674162  -0.00130018  0.21373178  1.0
  O  O4  1  0.34068414  0.54445136  0.93764303  1.0
  O  O5  1  0.81617101  0.49920458  0.66124509  1.0
  O  O6  1  0.18699659  -0.00242606  0.66126250  1.0
  O  O7  1  0.66244380  0.95251102  0.93755292  1.0
  O  O8  1  0.31436780  0.56208882  0.43739623  1.0
","# generated using pymatgen
data_NaAl3NiSbO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05368268
_cell_length_b   5.05103324
_cell_length_c   5.76937979
_cell_angle_alpha   89.99407233
_cell_angle_beta   89.99676394
_cell_angle_gamma   95.44599113
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaAl3NiSbO8
_chemical_formula_sum   'Na1 Al3 Ni1 Sb1 O8'
_cell_volume   146.60626291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50196112  0.24868123  0.43751361  1.0
  Al  Al1  1  0.00148464  0.74818179  0.43789706  1.0
  Al  Al2  1  0.50128290  0.74875989  0.17539281  1.0
  Al  Al3  1  0.50032469  0.74956272  0.69961782  1.0
  Ni  Ni1  1  0.00196628  0.24819646  0.43787885  1.0
  Sb  Sb1  1  0.00142340  0.24888984  0.93789073  1.0
  O  O1  1  0.69733403  0.91137783  0.43751289  1.0
  O  O2  1  0.82657172  0.49314145  0.21005717  1.0
  O  O3  1  0.17693728  0.00336188  0.21015713  1.0
  O  O4  1  0.34293285  0.54515627  0.93751097  1.0
  O  O5  1  0.82683256  0.49360055  0.66487872  1.0
  O  O6  1  0.17740623  0.00223618  0.66477496  1.0
  O  O7  1  0.66029432  0.95194508  0.93751979  1.0
  O  O8  1  0.30587861  0.58528288  0.43732048  1.0
"
LiNi9O10,gen_967,20,-90.69288510319456,-96.49121402442903,-94.94927487068189,-4.773309742273398,-4.8245607012214515,-4.7474637435340945,0.8551289212344715,0.23708976748733468,"# generated using pymatgen
data_Ni9O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14954042
_cell_length_b   5.14995576
_cell_length_c   7.87595152
_cell_angle_alpha   102.51893734
_cell_angle_beta   109.09527608
_cell_angle_gamma   99.67068873
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ni9O10
_chemical_formula_sum   'Ni9 O10'
_cell_volume   186.11084402
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni1  1  0.21514793  0.62106603  0.25285470  1.0
  Ni  Ni2  1  0.60320988  0.11708199  0.54930031  1.0
  Ni  Ni3  1  0.22026732  0.12236963  0.74314638  1.0
  Ni  Ni4  1  0.60824952  0.61828008  0.03948635  1.0
  Ni  Ni5  1  0.00712746  0.61744043  0.83915063  1.0
  Ni  Ni6  1  0.81646773  0.62187053  0.45328088  1.0
  Ni  Ni7  1  0.01529840  0.13152594  0.35118291  1.0
  Ni  Ni8  1  0.80807693  0.10771687  0.94114535  1.0
  Ni  Ni9  1  0.41175839  0.11964846  0.14619525  1.0
  O  O1  1  0.40952249  0.88737093  0.91589386  1.0
  O  O2  1  0.62160465  0.35359507  0.80558113  1.0
  O  O3  1  0.00920561  0.86701271  0.09394115  1.0
  O  O4  1  0.20200940  0.88581451  0.48671076  1.0
  O  O5  1  -0.01866507  0.35478268  0.59367989  1.0
  O  O6  1  0.41381346  0.35194912  0.37641747  1.0
  O  O7  1  0.60983353  0.86618914  0.29499635  1.0
  O  O8  1  0.84220716  0.88444211  0.69866410  1.0
  O  O9  1  0.81416825  0.37242849  0.19847952  1.0
  O  O10  1  0.21363234  0.37338327  0.99754113  1.0
","# generated using pymatgen
data_LiNi9O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15975582
_cell_length_b   5.16038907
_cell_length_c   7.88991014
_cell_angle_alpha   102.51995734
_cell_angle_beta   109.07593574
_cell_angle_gamma   99.65822909
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNi9O10
_chemical_formula_sum   'Li1 Ni9 O10'
_cell_volume   187.22728126
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.41194565  0.61924893  0.64634168  1.0
  Ni  Ni1  1  0.21355842  0.61975558  0.24975525  1.0
  Ni  Ni2  1  0.60956753  0.12022245  0.54800333  1.0
  Ni  Ni3  1  0.21398011  0.11903712  0.74446530  1.0
  Ni  Ni4  1  0.60985180  0.61952563  0.04270910  1.0
  Ni  Ni5  1  0.01007855  0.61924307  0.84255296  1.0
  Ni  Ni6  1  0.81356475  0.62019445  0.44977173  1.0
  Ni  Ni7  1  0.01561097  0.12403313  0.34932625  1.0
  Ni  Ni8  1  0.80788532  0.11526173  0.94288993  1.0
  Ni  Ni9  1  0.41164091  0.11961417  0.14620661  1.0
  O  O1  1  0.41051598  0.87414787  0.90181604  1.0
  O  O2  1  0.61685866  0.36452155  0.80019764  1.0
  O  O3  1  0.00964832  0.86742623  0.09556181  1.0
  O  O4  1  0.20663885  0.87481752  0.49211029  1.0
  O  O5  1  0.00122120  0.36412569  0.59513780  1.0
  O  O6  1  0.41307123  0.36523805  0.39076873  1.0
  O  O7  1  0.61214807  0.86735102  0.29642264  1.0
  O  O8  1  0.82243850  0.87507832  0.69716254  1.0
  O  O9  1  0.81369650  0.37205288  0.19685603  1.0
  O  O10  1  0.21103340  0.37215591  0.99601320  1.0
","# generated using pymatgen
data_NaNi9O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20268843
_cell_length_b   5.20162737
_cell_length_c   7.95717094
_cell_angle_alpha   102.52986823
_cell_angle_beta   109.11156300
_cell_angle_gamma   99.64236514
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNi9O10
_chemical_formula_sum   'Na1 Ni9 O10'
_cell_volume   191.86905544
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.41174446  0.61966287  0.64618627  1.0
  Ni  Ni1  1  0.21223504  0.62127738  0.24688008  1.0
  Ni  Ni2  1  0.60710491  0.11816949  0.54649548  1.0
  Ni  Ni3  1  0.21628568  0.12118041  0.74593352  1.0
  Ni  Ni4  1  0.61125294  0.61797353  0.04546491  1.0
  Ni  Ni5  1  0.01112745  0.61801360  0.84431776  1.0
  Ni  Ni6  1  0.81245189  0.62132697  0.44811271  1.0
  Ni  Ni7  1  0.01008283  0.12496723  0.34630532  1.0
  Ni  Ni8  1  0.81338255  0.11429212  0.94603604  1.0
  Ni  Ni9  1  0.41175681  0.11963181  0.14618505  1.0
  O  O1  1  0.41370682  0.88107286  0.91267513  1.0
  O  O2  1  0.62307742  0.35287889  0.80651550  1.0
  O  O3  1  0.00625206  0.86513361  0.09368464  1.0
  O  O4  1  0.20034449  0.88633754  0.48581134  1.0
  O  O5  1  -0.01610313  0.35831091  0.59274066  1.0
  O  O6  1  0.40980746  0.35817961  0.37972455  1.0
  O  O7  1  0.61008865  0.86505243  0.29664680  1.0
  O  O8  1  0.83956323  0.88110558  0.69969754  1.0
  O  O9  1  0.81728174  0.37408797  0.19874565  1.0
  O  O10  1  0.21351142  0.37439647  0.99590989  1.0
"
CoCuNiO3,gen_968,,,,,,,,,,,,
