pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
Sr2LiCu(IO)2,mp-549487,8,-4.590979518404805,-4.301552608412292,-4.241353301199515,-2.667635761535297,-0.44230554229778507,"# generated using pymatgen
data_Sr2LiCu(IO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12581873
_cell_length_b   4.12581845
_cell_length_c   11.88520508
_cell_angle_alpha   99.99539413
_cell_angle_beta   99.99544901
_cell_angle_gamma   89.99999959
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiCu(IO)2
_chemical_formula_sum   'Sr2 Li1 Cu1 I2 O2'
_cell_volume   196.12478151
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.44009785  0.44009865  0.88019869  1
  Sr  Sr1  1  0.57405714  0.57405734  0.14811708  1
  Li  Li2  1  0.27935194  0.27935153  0.55869886  1
  Cu  Cu3  1  0.00506220  0.00506308  0.01015414  1
  I  I4  1  0.16243977  0.16244003  0.32487667  1
  I  I5  1  0.82979420  0.82979309  0.65959276  1
  O  O6  1  0.50460721  0.00459134  0.00918042  1
  O  O7  1  0.00459068  0.50460596  0.00918041  1
"
Li(MoO3)4,mp-715474,17,-7.095567410126058,-6.965326288400416,-6.901449385198609,-0.0617316592098644,0.1620073544307159,"# generated using pymatgen
data_Li(MoO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29916065
_cell_length_b   5.33452872
_cell_length_c   9.71924981
_cell_angle_alpha   74.06417090
_cell_angle_beta   90.41037151
_cell_angle_gamma   89.39906378
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(MoO3)4
_chemical_formula_sum   'Li1 Mo4 O12'
_cell_volume   264.16126237
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.51029442  0.92080654  0.09231180  1
  Mo  Mo1  1  0.00828595  -0.00348851  0.94422225  1
  Mo  Mo2  1  0.50313798  0.50015109  0.93424161  1
  Mo  Mo3  1  0.49640619  0.70308736  0.48483458  1
  Mo  Mo4  1  0.98451216  0.20189431  0.48515042  1
  O  O5  1  0.23263616  0.94413078  0.51763860  1
  O  O6  1  0.26936420  0.44614129  0.51140485  1
  O  O7  1  0.48754018  0.58592243  0.75425309  1
  O  O8  1  0.01521751  0.08926140  0.76396277  1
  O  O9  1  0.77632712  0.48367207  0.52654698  1
  O  O10  1  0.72243946  0.97855049  0.52948595  1
  O  O11  1  0.50947077  0.80869510  0.30282939  1
  O  O12  1  0.96848338  0.29503498  0.30660271  1
  O  O13  1  0.25803597  0.72536186  0.00146067  1
  O  O14  1  0.25885776  0.20999491  -0.00283035  1
  O  O15  1  0.75528849  0.73390470  0.98744552  1
  O  O16  1  0.75620127  0.21197717  -0.00420785  1
"
LiV4O7F5,mp-763976,17,-6.627714309383683,-6.545028404725762,-6.501949069732985,0.27885393019901,-0.191551305122812,"# generated using pymatgen
data_LiV4O7F5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25671891
_cell_length_b   7.10194418
_cell_length_c   5.58068938
_cell_angle_alpha   92.62310157
_cell_angle_beta   90.36611914
_cell_angle_gamma   91.16909581
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4O7F5
_chemical_formula_sum   'Li1 V4 O7 F5'
_cell_volume   208.07623212
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.01733696  0.77399348  0.41281314  1
  V  V1  1  0.44694264  0.49814844  0.53747772  1
  V  V2  1  0.53948511  -0.00237729  0.46021656  1
  V  V3  1  0.97908801  0.48147630  1.00626379  1
  V  V4  1  0.04963063  -0.00623928  0.97591749  1
  O  O5  1  0.90519296  0.24350111  0.99905232  1
  O  O6  1  0.71821555  0.95138540  0.22146939  1
  O  O7  1  0.56561685  0.24205665  0.50807962  1
  O  O8  1  0.39210651  0.76723989  0.50558162  1
  O  O9  1  0.30300753  0.04493127  0.82320599  1
  O  O10  1  0.19505305  0.46116220  0.71942999  1
  O  O11  1  0.07262103  0.75264181  0.02058950  1
  F  F12  1  0.79341055  0.55354200  0.31284511  1
  F  F13  1  0.83050982  0.93861068  0.68324954  1
  F  F14  1  0.69531382  0.55512821  0.80155096  1
  F  F15  1  0.28002159  0.45500619  0.21901664  1
  F  F16  1  0.20394737  0.04872096  0.29324460  1
"
LiTe4Mo2W2(SeS)2,mp-1029379,13,-6.686098308700924,-6.364722852607501,-6.290631646271145,-2.4349826205135754,0.03928568237262464,"# generated using pymatgen
data_LiTe4Mo2W2(SeS)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43266795
_cell_length_b   3.43278272
_cell_length_c   40.64823123
_cell_angle_alpha   90.62782490
_cell_angle_beta   89.40682719
_cell_angle_gamma   120.00062780
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe4Mo2W2(SeS)2
_chemical_formula_sum   'Li1 Te4 Mo2 W2 Se2 S2'
_cell_volume   414.77702697
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.34176288  0.65641050  0.39149721  1
  Te  Te1  1  0.32951477  0.67110592  0.70333441  1
  Te  Te2  1  0.67063224  0.32898521  0.04816977  1
  Te  Te3  1  0.66399736  0.33727636  0.13938405  1
  Te  Te4  1  0.33647044  0.66281299  0.61156497  1
  Mo  Mo5  1  0.33443646  0.66578018  0.09376979  1
  Mo  Mo6  1  0.33726437  0.66168821  0.46332378  1
  W  W7  1  0.66764730  0.33154256  0.28787235  1
  W  W8  1  0.66628224  0.33389730  0.65745496  1
  Se  Se9  1  0.33044551  0.66939558  0.32793775  1
  Se  Se10  1  0.33742684  0.66137051  0.24756454  1
  S  S11  1  0.67306576  0.32521626  0.42552740  1
  S  S12  1  0.66819481  0.33142650  0.49907701  1
"
LiCaLa2Mn2(FeO6)2,mp-1375060,20,-7.089178061949682,-7.046870831545087,-7.015175923876041,1.2998334538577767,-0.2900018466190746,"# generated using pymatgen
data_LiCaLa2Mn2(FeO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43658349
_cell_length_b   7.71389580
_cell_length_c   5.45742408
_cell_angle_alpha   89.99889698
_cell_angle_beta   89.87173453
_cell_angle_gamma   90.02758454
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCaLa2Mn2(FeO6)2
_chemical_formula_sum   'Li1 Ca1 La2 Mn2 Fe2 O12'
_cell_volume   228.86869527
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50829111  0.24986030  0.53704823  1
  Li  Li1  1  -0.01743778  0.75193950  0.98908930  1
  La  La2  1  0.99583057  0.24951339  0.02657792  1
  La  La3  1  0.49459908  0.75016294  0.47449816  1
  Mn  Mn4  1  0.49999113  0.99649142  -0.00100238  1
  Mn  Mn5  1  1.00005127  0.50257513  0.50105162  1
  Fe  Fe6  1  1.00113612  -0.00526358  0.50275269  1
  Fe  Fe7  1  0.49848561  0.50652618  0.99855699  1
  O  O8  1  0.58919544  0.75437011  0.00169664  1
  O  O9  1  0.06939009  0.25377882  0.47436234  1
  O  O10  1  0.21337100  0.95102888  0.20193753  1
  O  O11  1  0.71456312  0.46788679  0.29087123  1
  O  O12  1  0.20332732  0.54901628  0.21053279  1
  O  O13  1  0.70718719  0.03215104  0.28391524  1
  O  O14  1  0.94088427  0.74533003  0.54084402  1
  O  O15  1  0.43713859  0.24640461  1.00421448  1
  O  O16  1  0.29073365  0.51683081  0.70164585  1
  O  O17  1  0.77359109  0.04461083  0.78003573  1
  O  O18  1  0.29845365  0.98213688  0.70898039  1
  O  O19  1  0.78121457  0.45464865  0.77238932  1
"
LiMn2Tl2O6,mp-768432,11,-5.910008911855166,-5.818231168182268,-5.697248108118857,-0.0427462685467103,0.4069136606975219,"# generated using pymatgen
data_LiMn2Tl2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45167630
_cell_length_b   6.18471983
_cell_length_c   5.52695188
_cell_angle_alpha   118.76437213
_cell_angle_beta   118.48062956
_cell_angle_gamma   89.68795998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn2Tl2O6
_chemical_formula_sum   'Li1 Mn2 Tl2 O6'
_cell_volume   137.38519532
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.48825294  0.49045085  -0.03156774  1
  Mn  Mn1  1  0.34244251  0.98866729  0.67027893  1
  Mn  Mn2  1  0.67292287  0.00920375  0.34013595  1
  Tl  Tl3  1  0.11995068  0.38451397  0.24327190  1
  Tl  Tl4  1  0.89507812  0.63464441  0.75968358  1
  O  O5  1  0.06517277  0.29080869  0.56046730  1
  O  O6  1  0.42994561  0.21690957  0.11861037  1
  O  O7  1  0.67390334  0.22220323  0.78172701  1
  O  O8  1  0.30521565  0.75777130  0.24396283  1
  O  O9  1  0.55302221  0.73696326  0.83746981  1
  O  O10  1  0.95409329  0.76786365  0.47596002  1
"
Rb2Li(FeS2)2,mp-5372,9,-5.135043760281748,-4.920084525718892,-4.80637037220874,-1.7427893507839611,0.09952738159136776,"# generated using pymatgen
data_Rb2Li(FeS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56848381
_cell_length_b   6.85675068
_cell_length_c   6.85675044
_cell_angle_alpha   115.75857075
_cell_angle_beta   102.63839221
_cell_angle_gamma   102.63838611
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2Li(FeS2)2
_chemical_formula_sum   'Rb2 Li1 Fe2 S4'
_cell_volume   214.89934414
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.74999992  0.61549819  0.38450180  1
  Rb  Rb1  1  0.25000001  0.35408016  0.64591988  1
  Li  Li2  1  0.24999998  0.75354273  0.24645728  1
  Fe  Fe3  1  0.25000010  0.00408129  0.99591866  1
  Fe  Fe4  1  0.74999988  0.00612429  0.99387572  1
  S  S5  1  0.39138556  0.90967159  0.68891465  1
  S  S6  1  0.10861445  0.31108525  0.09032849  1
  S  S7  1  0.90091059  0.71144673  0.93404921  1
  S  S8  1  0.59908951  0.06595079  0.28855333  1
"
LiFe2Si2SbO9,mp-1103957,15,-6.939341863347926,-6.86366483171712,-6.755953459972358,0.8609863888858387,0.6917705761714386,"# generated using pymatgen
data_LiFe2Si2SbO9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.24708419
_cell_length_b   5.24309376
_cell_length_c   8.33050330
_cell_angle_alpha   96.02049859
_cell_angle_beta   95.32101884
_cell_angle_gamma   119.32911388
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe2Si2SbO9
_chemical_formula_sum   'Li1 Fe2 Si2 Sb1 O9'
_cell_volume   195.93781877
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99453820  0.99512965  0.91041968  1
  Fe  Fe1  1  0.64737956  0.32977186  0.99419126  1
  Fe  Fe2  1  0.32838988  0.64888708  -0.00613187  1
  Si  Si3  1  0.87060558  0.52691359  0.64465522  1
  Si  Si4  1  0.52915298  0.86852881  0.64447204  1
  Sb  Sb5  1  0.07535108  0.07977576  0.25503316  1
  O  O6  1  0.02317382  0.35157894  0.11724091  1
  O  O7  1  0.35010350  0.02588423  0.11797532  1
  O  O8  1  0.71334110  0.71590701  0.12547986  1
  O  O9  1  0.95049455  0.59267576  0.84470793  1
  O  O10  1  0.59340488  0.95081797  0.84452463  1
  O  O11  1  0.32995348  0.32900775  0.86127890  1
  O  O12  1  0.17715666  0.67041940  0.56629629  1
  O  O13  1  0.67319518  0.17399564  0.56587491  1
  O  O14  1  0.68976157  0.68670657  0.58025076  1
"
LiTe2MoW2(SeS)2,mp-1025836,10,-6.933851557372607,-6.435618307354375,-6.378449118847337,-2.991680942809711,-0.35220811492962145,"# generated using pymatgen
data_LiTe2MoW2(SeS)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38626109
_cell_length_b   3.38590960
_cell_length_c   35.07565009
_cell_angle_alpha   89.99789961
_cell_angle_beta   89.66410816
_cell_angle_gamma   119.99544021
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe2MoW2(SeS)2
_chemical_formula_sum   'Li1 Te2 Mo1 W2 Se2 S2'
_cell_volume   348.29087872
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.65835034  0.32948215  0.22857537  1
  Te  Te1  1  0.66505123  0.33232020  0.52489695  1
  Te  Te2  1  0.66851055  0.33448806  0.63214659  1
  Mo  Mo3  1  0.33339703  0.66658182  0.11708367  1
  W  W4  1  0.33365991  0.66677837  0.57845911  1
  W  W5  1  0.67215202  0.33607071  0.34904224  1
  Se  Se6  1  0.33280316  0.66631731  0.39610041  1
  Se  Se7  1  0.34717605  0.67363128  0.30117334  1
  S  S8  1  0.66997751  0.33505042  0.07485069  1
  S  S9  1  0.66409624  0.33176873  0.16009462  1
"
Li(Mo2O5)2,mp-1412716,15,-7.199686061339684,-7.008184795842924,-6.950987041295834,-0.6160329211117199,-0.06593368179364933,"# generated using pymatgen
data_Li(Mo2O5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00774751
_cell_length_b   3.89941452
_cell_length_c   12.78037987
_cell_angle_alpha   89.98553736
_cell_angle_beta   90.09062560
_cell_angle_gamma   89.87752372
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(Mo2O5)2
_chemical_formula_sum   'Li1 Mo4 O10'
_cell_volume   199.72938751
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.18312786  0.48127299  1.00001528  1
  Mo  Mo1  1  0.03743694  0.98054994  0.15774796  1
  Mo  Mo2  1  0.53900273  0.05430475  0.35153224  1
  Mo  Mo3  1  0.53619187  0.05443649  0.64840413  1
  Mo  Mo4  1  0.03757315  0.97876482  0.84220633  1
  O  O5  1  0.54096094  0.98807714  0.18794191  1
  O  O6  1  0.03735280  -0.00274045  0.32256043  1
  O  O7  1  0.03412578  -0.00180459  0.67739994  1
  O  O8  1  0.54023316  0.98746556  0.81212107  1
  O  O9  1  0.04043209  0.48302907  0.84928969  1
  O  O10  1  0.53350511  0.50134010  0.65265534  1
  O  O11  1  0.53997928  0.50104484  0.34751950  1
  O  O12  1  0.53112322  0.97962582  0.50001857  1
  O  O13  1  0.10474621  0.98133198  0.00001368  1
  O  O14  1  0.04086787  0.48329957  0.15056991  1
"
LiTi2Al4O10,mp-4930,17,-8.017375829378175,-7.675441326229382,-7.603702331963122,-2.738710724151285,0.29566290252643324,"# generated using pymatgen
data_LiTi2Al4O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.60534897
_cell_length_b   5.15347449
_cell_length_c   9.82063692
_cell_angle_alpha   89.99417311
_cell_angle_beta   90.01668310
_cell_angle_gamma   110.47468790
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTi2Al4O10
_chemical_formula_sum   'Li1 Ti2 Al4 O10'
_cell_volume   170.94105779
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.47812834  0.95767839  0.75000140  1
  Ti  Ti1  1  0.19409855  0.38879240  0.75000014  1
  Ti  Ti2  1  0.80936083  0.61908211  0.25000032  1
  Al  Al3  1  0.13069603  0.26229576  0.44100938  1
  Al  Al4  1  0.85899156  0.71900028  0.54821205  1
  Al  Al5  1  0.13119465  0.26229557  0.05899068  1
  Al  Al6  1  0.85947863  0.71900009  0.95178843  1
  O  O7  1  0.32279530  0.64613232  0.57669819  1
  O  O8  1  0.68849226  0.37757181  0.44060901  1
  O  O9  1  0.68866628  0.37757157  0.05939013  1
  O  O10  1  0.32282058  0.64613192  0.92330189  1
  O  O11  1  0.04197598  0.08573289  0.61869770  1
  O  O12  1  0.95246158  0.90635565  0.38330664  1
  O  O13  1  0.76555954  0.53167892  0.74999963  1
  O  O14  1  0.22286924  0.44609002  0.24999995  1
  O  O15  1  0.04340334  0.08573159  0.88130134  1
  O  O16  1  0.95329124  0.90635574  0.11669313  1
"
LiPr2V2O8,mp-19169,13,-8.00681018550411,-7.647369348952531,-7.514958977459737,-1.6091206896664216,0.797434829406316,"# generated using pymatgen
data_LiPr2V2O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.27276007
_cell_length_b   6.27276008
_cell_length_c   6.28673110
_cell_angle_alpha   106.14941276
_cell_angle_beta   106.14942028
_cell_angle_gamma   116.60421048
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPr2V2O8
_chemical_formula_sum   'Li1 Pr2 V2 O8'
_cell_volume   187.64645233
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.87534090  0.12465904  0.75000001  1
  Pr  Pr1  1  0.14012188  0.85987812  0.24999996  1
  Li  Li2  1  0.85318544  0.14681454  0.24999999  1
  V  V3  1  0.61236245  0.38763753  0.24999998  1
  V  V4  1  0.37551250  0.62448753  0.74999999  1
  O  O5  1  0.82059855  0.36576123  0.09304819  1
  O  O6  1  0.80961687  0.74852783  0.42677293  1
  O  O7  1  0.63423879  0.17940141  0.40695179  1
  O  O8  1  0.19809595  0.27888864  0.54818055  1
  O  O9  1  0.19483178  0.62190565  0.91478451  1
  O  O10  1  0.25147214  0.19038322  0.07322717  1
  O  O11  1  0.72111140  0.80190404  0.95181948  1
  O  O12  1  0.37809437  0.80516822  0.58521544  1
"
LiCo4(SbO6)2,mp-859114,19,-5.882321287053855,-5.872081265349159,-5.86060568272043,0.7445608746646473,-0.7058639300541332,"# generated using pymatgen
data_LiCo4(SbO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12394938
_cell_length_b   5.19694661
_cell_length_c   10.18950950
_cell_angle_alpha   90.44680679
_cell_angle_beta   90.70949059
_cell_angle_gamma   59.32794419
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo4(SbO6)2
_chemical_formula_sum   'Li1 Co4 Sb2 O12'
_cell_volume   233.35760583
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50207536  0.66190401  0.75052065  1
  Co  Co1  1  0.32703582  0.33830219  -0.00009289  1
  Co  Co2  1  0.33768314  0.83166394  0.49690828  1
  Co  Co3  1  0.67266856  0.16590887  0.50021875  1
  Co  Co4  1  0.66242271  0.66919243  0.00330199  1
  Sb  Sb5  1  -0.00087713  0.00189388  0.00372784  1
  Sb  Sb6  1  1.00040366  0.50094789  0.49590875  1
  O  O7  1  1.00785972  0.15421946  0.59367775  1
  O  O8  1  -0.00094413  0.34715937  0.09630652  1
  O  O9  1  0.99194488  0.65875252  0.90597654  1
  O  O10  1  0.34273244  0.96942723  0.89606098  1
  O  O11  1  1.00086672  0.84433288  0.40415874  1
  O  O12  1  0.35279834  0.14880814  0.40741987  1
  O  O13  1  0.34768805  0.50915672  0.59557264  1
  O  O14  1  0.34950499  0.67189757  0.10133978  1
  O  O15  1  0.64787023  0.00479373  0.09267220  1
  O  O16  1  0.65210086  0.35507052  0.90411039  1
  O  O17  1  0.64965975  0.51921087  0.39838310  1
  O  O18  1  0.65650804  0.81402480  0.60382813  1
"
LiNi3O4,mp-656887,16,-4.746589279712419,-4.841194063527401,-4.659587307069172,0.5602275502322742,0.5289540516658305,"# generated using pymatgen
data_LiNi3O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.88888610
_cell_length_b   5.91676071
_cell_length_c   5.91553812
_cell_angle_alpha   120.17371514
_cell_angle_beta   90.31734663
_cell_angle_gamma   59.97197824
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNi3O4
_chemical_formula_sum   'Li2 Ni6 O8'
_cell_volume   145.70242978
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50010247  0.49977832  0.49989934  1
  Li  Li1  1  0.99999059  0.50001867  0.50000744  1
  Ni  Ni2  1  -0.00000295  0.49999782  1.00001620  1
  Ni  Ni3  1  0.49996707  1.00002223  0.00008263  1
  Ni  Ni4  1  0.49997832  0.00001123  0.50004353  1
  Ni  Ni5  1  0.50001272  0.49997652  0.99993699  1
  Ni  Ni6  1  -0.00002288  1.00006016  0.99999788  1
  Ni  Ni7  1  0.00001872  0.00001445  0.49992153  1
  O  O8  1  0.26326325  0.49999050  0.77020748  1
  O  O9  1  0.73510435  0.49977547  0.77050524  1
  O  O10  1  0.73670868  0.50011222  0.22986704  1
  O  O11  1  0.26489855  0.50017409  0.22948699  1
  O  O12  1  0.75684479  0.98665393  0.74319117  1
  O  O13  1  0.24717765  0.00549297  0.75260185  1
  O  O14  1  0.24312793  0.01339081  0.25683921  1
  O  O15  1  0.75283078  0.99453058  0.24739346  1
"
Sr2LiSmTa(CuO4)2,mp-20087,15,-7.153324461958215,-6.825375840582819,-6.650532091213544,-2.709104858672741,1.6987562405391285,"# generated using pymatgen
data_Sr2LiSmTa(CuO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96790149
_cell_length_b   3.96790124
_cell_length_c   12.72983285
_cell_angle_alpha   90.00427709
_cell_angle_beta   90.00000409
_cell_angle_gamma   90.00149550
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiSmTa(CuO4)2
_chemical_formula_sum   'Sr2 Li1 Sm1 Ta1 Cu2 O8'
_cell_volume   200.42155887
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.49994640  0.50009326  0.76230025  1
  Sr  Sr1  1  0.49994612  0.49990683  0.23763066  1
  Sm  Sm2  1  0.50000584  0.50000006  0.49997384  1
  Li  Li3  1  0.49993291  0.49999999  -0.00006253  1
  Ta  Ta4  1  -0.00006151  -0.00000007  0.00003863  1
  Cu  Cu5  1  -0.00000524  0.00001784  0.62017148  1
  Cu  Cu6  1  -0.00000532  -0.00001782  0.37978293  1
  O  O7  1  0.49999618  0.00001815  0.62127181  1
  O  O8  1  -0.00000285  0.50001515  0.62127141  1
  O  O9  1  0.49999620  -0.00001814  0.37870328  1
  O  O10  1  -0.00000292  0.49998499  0.37870284  1
  O  O11  1  0.00001858  0.49999989  0.00004768  1
  O  O12  1  0.50007306  0.00000001  0.00004979  1
  O  O13  1  0.00008120  0.00004911  0.15664788  1
  O  O14  1  0.00008135  -0.00004924  0.84347001  1
"
